name,slug,description,price,costPrice,wholesalePrice,compareAtPrice,images,category,sku,stock,isActive,isFeatured,showInPromotions,seoTitle,seoDescription,oemNumbers,attr_type,attr_ապրանքանիշ,attr_սեզոն,attr_լայնություն,attr_պրոֆիլ,attr_չափ,attr_տրամագիծ,vehicle_brand,vehicle_model,vehicle_yearFrom,vehicle_yearTo
,,,,,,,,Ամրակներ,C1524,0,այո,,,,,91513S7S003,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1525,0,այո,,,,,9046707181,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1526,0,այո,,,,,849953J001,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1527,0,այո,,,,,MR200275,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1528,0,այո,,,,,57160FC010,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1529,0,այո,,,,,0128100431,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1530,0,այո,,,,,94019FA070,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1531,0,այո,,,,,51777171003,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1532,0,այո,,,,,51467002606,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1533,0,այո,,,,,51127004445,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1534,0,այո,,,,,51478166992,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1535,0,այո,,,,,"51471945266, 51127004445",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1536,0,այո,,,,,"51718259788, 51710391077",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1537,0,այո,,,,,"51418224768, 51410407984",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1537NoSeal,0,այո,,,,,51437001491,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1538,0,այո,,,,,51117160451,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1539,0,այո,,,,,51777171002,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1540,0,այո,,,,,5480852,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1541,0,այո,,,,,91176726,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1542,0,այո,,,,,"0G03250037A,94535928",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1543,0,այո,,,,,"525350E030, 5253528020",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1544,0,այո,,,,,A0009915940,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1545,0,այո,,,,,MWC9134,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1545Blue,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1546,0,այո,,,,,"263984Z000,5327144010",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1547,0,այո,,,,,"B46768AC328,B46768AC325,B46768AC302,B46768AC3",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1548,0,այո,,,,,8321922000,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1549,0,այո,,,,,"7703072360,0151500QAB*",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1550,0,այո,,,,,"856553, 1609267280,7703072416,1622749580",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1551,0,այո,,,,,4A0805121A,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1552,0,այո,,,,,"6991S6,7703077468, 8E9867299",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1553,0,այո,,,,,"7013J0,8211WV",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1554,0,այո,,,,,"51478116564,51472499935,51478183031, 51471881521,82599402196",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1555,0,այո,,,,,"6997TZ,699783",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1556,0,այո,,,,,7703077435,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1557,0,այո,,,,,"7M3867299,DYC500020,1008068,DZM000070",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1557NoSeal,0,այո,,,,,7M0867299K,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1558,0,այո,,,,,"07147122913,7147122913",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1559,0,այո,,,,,MXC1800,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1560,0,այո,,,,,"4A0805163,8A0863821Q",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1561,0,այո,,,,,51717127742,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1562,0,այո,,,,,"4755299, 3907444",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1564,0,այո,,,,,"5480772, 0940915302",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1565,0,այո,,,,,6995112180,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1566,0,այո,,,,,191881213,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1567,0,այո,,,,,0940908342,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1568,0,այո,,,,,7586760020B2,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1568Black,0,այո,,,,,"7586760020C1,7586760020C0",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1569,0,այո,,,,,4L0886373,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1570,0,այո,,,,,"4B0886373,8E5886373",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1571,0,այո,,,,,3578676469B9,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1572,0,այո,,,,,330853858,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1573,0,այո,,,,,"3A0867301,3A086730101C",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1574,0,այո,,,,,357837242,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1575,0,այո,,,,,"171853615A,191853615A",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1576,0,այո,,,,,"611769,N90541701,51490151605,5149810579,51498105790,51498123832,07147152593",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1577,0,այո,,,,,"121695, 90230960",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1578,0,այո,,,,,"7703081185, 9621824880",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1579,0,այո,,,,,"856548, 9408565488",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1580,0,այո,,,,,"1239900292,A1239900292,5103921AA",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1581,0,այո,,,,,"1629549, 6743363,W700615S300",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1582,0,այո,,,,,"7703072502,N90229301",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1583,0,այո,,,,,6N0868243A,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1584,0,այո,,,,,"678518, 6448410",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1585,0,այո,,,,,"51471919209, 51481884779",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1586,0,այո,,,,,"07147201307,51757271848",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1587,0,այո,,,,,"9046706121,9046706169,90476N0301,1022000800,BYDQ834S03",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1588,0,այո,,,,,MWX3136,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1589,0,այո,,,,,07147122912,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1590,0,այո,,,,,51711958025,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1591,0,այո,,,,,51477117532,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1592,0,այո,,,,,"51717066229, 51717066299",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1593,0,այո,,,,,51717066226,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1594,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1595,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1596,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1597,0,այո,,,,,1069185*,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1598,0,այո,,,,,"9046708225, 09630202",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1599,0,այո,,,,,7586768010*,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1599LightBlue,0,այո,,,,,7586752020,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1599Seal,0,այո,,,,,7586730130,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1600,0,այո,,,,,"DKP5279L,W701194S300*,6696122*",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1601,0,այո,,,,,7703077090,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1601Grey,0,այո,,,,,8200321368,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1602,0,այո,,,,,9018906065,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1603,0,այո,,,,,15221959,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1604,0,այո,,,,,68092697AA,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1605,0,այո,,,,,"15288146,15893516",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1606,0,այո,,,,,15127746,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1607,0,այո,,,,,11569920,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1608,0,այո,,,,,91486KJ010,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1609,0,այո,,,,,9018906211,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1610,0,այո,,,,,5219722020,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1611,0,այո,,,,,4D0807300,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1612,0,այո,,,,,"164283, 30753556",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1613,0,այո,,,,,5252660030,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1614,0,այո,,,,,"75315S9A004,75315STKA01*",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1615,0,այո,,,,,7681712100,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1616,0,այո,,,,,9046709198,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1617,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1618,0,այո,,,,,411700,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1619,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1620,0,այո,,,,,66383,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1621,0,այո,,,,,"164172, 30753487",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1622,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1623,0,այո,,,,,"7688201G10,265572U001,015532U001",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1624,0,այո,,,,,15236894,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1625,0,այո,,,,,68039280AA,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1626,0,այո,,,,,W715201S300,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1627,0,այո,,,,,"11571175,19352782,68172491AA,68257098AA,19352782",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1628,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1629,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1630,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1631,0,այո,,,,,85284EG000,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1632,0,այո,,,,,768820M060,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1633L,0,այո,,,,,62225ED000,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1633R,0,այո,,,,,62225ED000,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1634,0,այո,,,,,51717066220,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1635,0,այո,,,,,51717066223,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1636,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1637,0,այո,,,,,"863603L000,8775637000",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1638,0,այո,,,,,DYCOOO122,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1639,0,այո,,,,,9018906060,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1640,0,այո,,,,,"51127020321,N10516801,N10541201*,JQ399H08,S18C2804513,1713475",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1641,0,այո,,,,,"C2D5807,6991S9",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1642,0,այո,,,,,"N10621301,07147429950",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1643,0,այո,,,,,1K6837200B,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1644,0,այո,,,,,"A0099884378,A0099884278",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1645,0,այո,,,,,"A0009916398,0009916398M22,'000991639864,A0009916398M22,A000991639864",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1646,0,այո,,,,,LR000080,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1647,0,այո,,,,,LR027255,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1648,0,այո,,,,,LR002229,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1649,0,այո,,,,,"5253550060,525350E010",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1650,0,այո,,,,,B45556135,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1651,0,այո,,,,,LR003290,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1652,0,այո,,,,,9046705164E2,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1653,0,այո,,,,,"L63808,60811628",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1654,0,այո,,,,,DYC000091,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1655,0,այո,,,,,"7703077354,7701049008, 8200702219",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1656,0,այո,,,,,LR028939,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1657,0,այո,,,,,LR032984,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1658,0,այո,,,,,8775835010*,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1659,0,այո,,,,,15953247,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1660,0,այո,,,,,LR033144,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1661,0,այո,,,,,IPN500050,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1662,0,այո,,,,,3799089,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1663,0,այո,,,,,10426555,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1664,0,այո,,,,,8149650010,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1665,0,այո,,,,,GJ6A58975,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1666,0,այո,,,,,G22C5958X,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1667,0,այո,,,,,MB566720*,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1668,0,այո,,,,,"EKM100270,F58Z16237A02A,F8VZ54237A02AA,25670009,EYC000380",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1670,0,այո,,,,,5219730040,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1671,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1672,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1674,0,այո,,,,,6N0867276,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1675,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1677,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1678,0,այո,,,,,768820M000,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1679,0,այո,,,,,"2309900192,A2309900192,6104900A,4D0807300B",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1679Black,0,այո,,,,,A0009907892,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1680,0,այո,,,,,11589176,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1681,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1682,0,այո,,,,,F4ZZ6310182A,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1683,0,այո,,,,,5160260AA,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1684,0,այո,,,,,"LR024316,10382313",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1685,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1686,0,այո,,,,,768471JB0A,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1687,0,այո,,,,,"11589292,'0940908407,S3011140700",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1688,0,այո,,,,,"1214485,W709010S300",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1689,0,այո,,,,,"1257374,1257376*,W709004S300",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1690,0,այո,,,,,1060318,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1691,0,այո,,,,,8E0867276,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1692,0,այո,,,,,"0155305933,015532FR0A,9110012000001",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1693,0,այո,,,,,4F0825429A,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1694,0,այո,,,,,1H0823717,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1695,0,այո,,,,,1044806,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1696,0,այո,,,,,1692599,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1697,0,այո,,,,,"8771902500,877583E000,877593E000",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1698,0,այո,,,,,"877561F000,877563R000",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1699,0,այո,,,,,"0069884378,A0069884378",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1700,0,այո,,,,,0155309791,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1701,0,այո,,,,,TD1251SJ3A,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1702,0,այո,,,,,76882JG10A,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1703,0,այո,,,,,76882JG00A,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1704,0,այո,,,,,"9046708217,KD5351833",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1705,0,այո,,,,,"0155330001,015532DT0A",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1706,0,այո,,,,,76881JG00A,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1707,0,այո,,,,,N90536901,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1708,0,այո,,,,,91513SMGE11,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1708GreyBlack,0,այո,,,,,91213SZAA01,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1709,0,այո,,,,,91560S04003,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1709Seal,0,այո,,,,,91560S5H003,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1710,0,այո,,,,,"90601SMG003,01553JD02A",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1711,0,այո,,,,,"7L6868307,6555LE*,ESR567*,A0009916640,9633388780*,7703072327*",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1712,0,այո,,,,,0155305233,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1713,0,այո,,,,,"909140065,SU00302989",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1714,0,այո,,,,,"46064AE000,SU00301220",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1715,0,այո,,,,,"91520SCC003,91563T2J003*,0155308961,90826FA0000",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1716,0,այո,,,,,76882EW00B,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1717,0,այո,,,,,909130109,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1718,0,այո,,,,,909140007,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1719,0,այո,,,,,909130074,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1720,0,այո,,,,,909140055,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1721,0,այո,,,,,59122AC030,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1722,0,այո,,,,,"909130051,9046707138C0",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1723,0,այո,,,,,"015532DR9A,0940908409,S1011041900,0053401641,06512248AA,JQ693E84",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1724,0,այո,,,,,6509288AA,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1725,0,այո,,,,,25707329,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1726,0,այո,,,,,GJ6R68ABX,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1726NoSeal,0,այո,,,,,GJ6A68AB1,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1727,0,այո,,,,,W713590S300,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1728,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1729,0,այո,,,,,"865952T500,1420608250B",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1730,0,այո,,,,,"0009917498,A0009917498",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1731,0,այո,,,,,"11561368,11589290,6508712AA,11519444,11589290",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1732,0,այո,,,,,91514SAA003,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1733,0,այո,,,,,"YS4Z16K262AA,1007932",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1734,0,այո,,,,,76848ED000,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1735,0,այո,,,,,"N0385012,697211",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1736,0,այո,,,,,3C0853934,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1737,0,այո,,,,,91503SHJA01,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1738,0,այո,,,,,8691022000,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1739,0,այո,,,,,"865903S000,909130067",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1740,0,այո,,,,,LR034389,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1740Grey,0,այո,,,,,LR053837*,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1741,0,այո,,,,,"DYC500110,07130702516",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1742,0,այո,,,,,LR012844,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1743,0,այո,,,,,C2Z11576,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1744,0,այո,,,,,C2Z11575,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1745,0,այո,,,,,"DYQ500060,RYQ500170,668202DV0A",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1746,0,այո,,,,,DYH500131,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1747,0,այո,,,,,C2C14628,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1748,0,այո,,,,,"XR831159,76882EY10A,07147282845",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1749,0,այո,,,,,"LR013135, W714231S300,1571079",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1750,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1751,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1752,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1753,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1754,0,այո,,,,,6199135010,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1755,0,այո,,,,,76848JG00A,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1756,0,այո,,,,,76847JG00A,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1757,0,այո,,,,,"MR288150,909130013",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1758,0,այո,,,,,E11451W24,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1759,0,այո,,,,,"90413589,180942",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1760,0,այո,,,,,"6991X7,9642874480,99950749740",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1761,0,այո,,,,,"7703077476,9345ZN,95508766*",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1762,0,այո,,,,,"71728806,856543,68093998A",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1763,0,այո,,,,,"6991Y8,9654280780,7703077469,9341PF,LR006101*,13317099*,4860409*,51984545*,1622750380",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1764,0,այո,,,,,"90450482,1104882,A0019901692,001990169264",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1765,0,այո,,,,,"A0009914940,0009914940,0009914940M58",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1766,0,այո,,,,,"W705845S300,8659028000,0G0325007A,B09251833,MB45556143,4043699,B113102040",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1767,0,այո,,,,,"13252118,7231991",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1768,0,այո,,,,,852847S610,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1769,0,այո,,,,,"11589293,1816589,W712196S300,68003844AA",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1770,0,այո,,,,,"W713297S300,102540100A",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1771,0,այո,,,,,"A0009905492,1400804,51111908077,51111964186,0009905492,A0009909051,N90359101*",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1772,0,այո,,,,,8659035000,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1773,0,այո,,,,,07146962771,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1773Natural,0,այո,,,,,51417046415,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1774,0,այո,,,,,W705848S300,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1775,0,այո,,,,,8682528000,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1776,0,այո,,,,,W708633S300,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1777,0,այո,,,,,N91018901,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1778,0,այո,,,,,"90666SDAA01,1017791800*,BYDQ836A02*",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1779,0,այո,,,,,,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1780,0,այո,,,,,5385747011,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1781,0,այո,,,,,"1042065,W7029851042065*,W702985S300",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1782,0,այո,,,,,"9114743, 0122920",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1783,0,այո,,,,,1491005000,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1784,0,այո,,,,,7146976114,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1785,0,այո,,,,,"51711932996, 51711929329",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1786,0,այո,,,,,6549354,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1787,0,այո,,,,,68225214AA,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1788,0,այո,,,,,1Z0837732A,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1789,0,այո,,,,,"7078732, 7701408860",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1790,0,այո,,,,,51168197908,,,,,,,,,,,
,,,,,,,,Ամրակներ,C1791,0,այո,,,,,"1K0837199B,8L3837199B,811807447,8L4833052,8L4833051,8L837199",,,,,,,,,,,
,,,,,,,,Ամրակներ,C1792,0,այո,,,,,"11611375, 11611375",,,,,,,,,,,
